>>*HEADER*<<
FileID:DSExport.TAB
Version:2
GridSize:{Width=79, Height=63}
Originator:entrance_30aug.Project 2011-08-30 16:12:36.Run 18:57:36.Vector Masking
CameraInfo:NanoSense.0
TimeStamp:0.0475
>>*DATA*<<
x	y	x (pix)[pix]	y (pix)[pix]	x (mm)[mm]	y (mm)[mm]	U pix[pix]	V pix[pix]	U[m/s]	V[m/s]	Length[m/s]	Status
62	34	1007.5	559.5	12.09	6.714	0.00318228141319802	-0.00874880470291828	1.52749507833505E-05	-4.19942625740077E-05	4.46860404440636E-05	17
63	34	1023.5	559.5	12.282	6.714	0.00345850859654699	-0.0114487966129673	1.66008412634255E-05	-5.49542237422429E-05	5.74069215144476E-05	17
64	34	1039.5	559.5	12.474	6.714	-0.00457408115532113	-0.0169672254439016	-2.19555895455414E-05	-8.14426821307279E-05	8.43502127142491E-05	17
65	34	1055.5	559.5	12.666	6.714	-0.0126066720440576	-0.022485654274836	-6.05120258114766E-05	-0.000107931140519213	0.000123736964410749	17
66	34	1071.5	559.5	12.858	6.714	-0.020372375123164	-0.053450512496056	-9.77874005911872E-05	-0.000256562459981069	0.000274566333671699	17
67	34	1087.5	559.5	13.05	6.714	-0.0476536297355778	-0.0345853216761801	-0.000228737422730774	-0.000166009544045664	0.000282630460622641	1
68	34	1103.5	559.5	13.242	6.714	-0.0476536297355778	-0.0345853216761801	-0.000228737422730774	-0.000166009544045664	0.000282630460622641	1
69	34	1119.5	559.5	13.434	6.714	-0.0285892171329275	-0.044522400154771	-0.000137228242238052	-0.000213707520742901	0.000253973413746051	17
70	34	1135.5	559.5	13.626	6.714	-0.0212225465171893	-0.0414585671630145	-0.000101868223282509	-0.000199001122382469	0.000223558899675718	17
71	34	1151.5	559.5	13.818	6.714	-0.0241208908846602	-0.0454766450275201	-0.000115780276246369	-0.000218287896132097	0.000247092448216174	17
72	34	1167.5	559.5	14.01	6.714	-0.0236004264782726	-0.0373660835369568	-0.000113282047095709	-0.000179357200977392	0.000212136342328794	17
73	34	1183.5	559.5	14.202	6.714	-0.023079962071885	-0.0292555220463934	-0.000110783817945048	-0.000140426505822688	0.000178864915106488	17
74	34	1199.5	559.5	14.394	6.714	-0.0139298011466356	-0.0232899719776469	-6.6863045503851E-05	-0.000111791865492705	0.000130261613856075	17
75	34	1215.5	559.5	14.586	6.714	-0.00477964097929847	-0.0173244219089005	-2.29422767006326E-05	-8.31572251627222E-05	8.62639678948984E-05	17
76	34	1231.5	559.5	14.778	6.714	-0.00477964097929847	-0.0173244219089005	-2.29422767006326E-05	-8.31572251627222E-05	8.62639678948984E-05	17
77	34	1247.5	559.5	14.97	6.714	-0.00477964097929847	-0.0173244219089005	-2.29422767006326E-05	-8.31572251627222E-05	8.62639678948984E-05	17
78	34	1263.5	559.5	15.162	6.714	-0.00477964097929847	-0.0173244219089005	-2.29422767006326E-05	-8.31572251627222E-05	8.62639678948984E-05	17
0	35	15.5	575.5	0.186	6.906	-0.00459149191556207	-0.0166589340248417	-2.2039161194698E-05	-7.99628833192401E-05	8.29444834506327E-05	17
1	35	31.5	575.5	0.378	6.906	-0.00459149191556207	-0.0166589340248417	-2.2039161194698E-05	-7.99628833192401E-05	8.29444834506327E-05	17
2	35	47.5	575.5	0.57	6.906	-0.00414270175497222	-0.00418453169004351	-1.98849684238667E-05	-2.00857521122089E-05	2.82639241283173E-05	17
3	35	63.5	575.5	0.762	6.906	-0.0036939119733385	0.0082898714026669	-1.77307774720248E-05	3.97913827328011E-05	4.3562995874374E-05	17
4	35	79.5	575.5	0.954	6.906	-0.0043874877064809	0.00795716459833784	-2.10599409911083E-05	3.81943900720216E-05	4.36157373836865E-05	17
5	35	95.5	575.5	1.146	6.906	-0.00611783813534809	-0.0116638314769564	-2.93656230496708E-05	-5.5986391089391E-05	6.32203749143391E-05	17
6	35	111.5	575.5	1.338	6.906	-0.00384894557707109	-0.0371424266631948	-1.84749387699412E-05	-0.000178283647983335	0.000179238339929823	1
7	35	127.5	575.5	1.53	6.906	-0.0127827433971106	-0.0487728023775465	-6.13571683061309E-05	-0.000234109451412223	0.000242016398913543	1
8	35	143.5	575.5	1.722	6.906	0.00210326390970295	-0.0226504698730423	1.00956667665741E-05	-0.000108722255390603	0.000109189978041399	0
9	35	159.5	575.5	1.914	6.906	0.0104136332386891	-0.00207508567958333	4.99854395457078E-05	-9.96041126199998E-06	5.09681661342233E-05	0
10	35	175.5	575.5	2.106	6.906	0.00647049546387279	-0.0180033794094925	3.10583782265894E-05	-8.64162211655639E-05	9.18280247996304E-05	1
11	35	191.5	575.5	2.298	6.906	0.00849320789105453	-0.0258727686741622	4.07673978770617E-05	-0.000124189289635979	0.000130709450270268	1
12	35	207.5	575.5	2.49	6.906	3.55709891518748E-09	-4.68741906138878E-11	1.70740747928999E-11	-2.24996114946661E-13	1.70755571881354E-11	1
13	35	223.5	575.5	2.682	6.906	0.035686143746716	0.00350060910629206	0.000171293489984237	1.68029237102019E-05	0.000172115652850607	17
14	35	239.5	575.5	2.874	6.906	0.0354356113045166	0.0128667822233789	0.00017009093426168	6.17605546722189E-05	0.000180956602619057	17
15	35	255.5	575.5	3.066	6.906	0.059004657183929	0.023270243521741	0.000283222354482859	0.000111697168904357	0.000304452228797989	17
16	35	271.5	575.5	3.258	6.906	0.038014116701864	0.0135680087017439	0.000182467760168947	6.51264417683706E-05	0.000193741933815272	17
17	35	287.5	575.5	3.45	6.906	0.0112143379737972	2.52137232674734E-12	5.38288222742267E-05	1.21025871683872E-14	5.38288222742267E-05	1
18	35	303.5	575.5	3.642	6.906	-0.00292383011431715	-0.00367484744856483	-1.40343845487223E-05	-1.76392677531112E-05	2.25412447865544E-05	1
19	35	319.5	575.5	3.834	6.906	-0.00512958346613838	-0.00327494376506365	-2.46220006374642E-05	-1.57197300723055E-05	2.92122034248948E-05	1
20	35	335.5	575.5	4.026	6.906	-0.00293169023279916	-0.00177813357519578	-1.40721131174359E-05	-8.53504116093973E-06	1.645816803927E-05	1
21	35	351.5	575.5	4.218	6.906	-0.00450276274932548	-0.000836060204771153	-2.16132611967623E-05	-4.01308898290154E-06	2.19826736941655E-05	1
22	35	367.5	575.5	4.41	6.906	-0.00722234972272417	0.000629405102851403	-3.4667278669076E-05	3.02114449368673E-06	3.47986713018056E-05	1
23	35	383.5	575.5	4.602	6.906	0.0107291649934875	0.0075704754938973	5.14999919687398E-05	3.6338282370707E-05	6.30295164064702E-05	1
24	35	399.5	575.5	4.794	6.906	0.0391689097579642	0.00093609444428737	0.000188010766838228	4.49325333257938E-06	0.000188064451113466	17
25	35	415.5	575.5	4.986	6.906	0.0555753378995134	0.0143424303933855	0.000266761621917664	6.88436658882503E-05	0.000275501748199673	17
26	35	431.5	575.5	5.178	6.906	0.0298095867600794	0.0177821892152895	0.000143086016448381	8.53545082333897E-05	0.000166610324346453	17
27	35	447.5	575.5	5.37	6.906	-0.0148618801176781	0.0304537934425753	-7.13370245648548E-05	0.000146178208524361	0.000162656200992026	1
28	35	463.5	575.5	5.562	6.906	0.000353505149603816	0.0167183260012983	1.69682471809832E-06	8.02479648062321E-05	8.02659022852556E-05	17
29	35	479.5	575.5	5.754	6.906	-0.0145947524288204	0.0264940293466983	-7.00548116583377E-05	0.000127171340864152	0.000145190311569579	0
30	35	495.5	575.5	5.946	6.906	-0.00440473703141227	0.00724185232077919	-2.11427377507789E-05	3.47608911397401E-05	4.06858072603589E-05	1
31	35	511.5	575.5	6.138	6.906	0.00183356500353208	0.00491558087863571	8.80111201695399E-06	2.35947882174514E-05	2.51828037311447E-05	1
32	35	527.5	575.5	6.33	6.906	0.00170383467927119	0.0314147261330315	8.17840646050172E-06	0.000150790685438551	0.000151012307933033	17
33	35	543.5	575.5	6.522	6.906	0.00566962588284999	3.70224029211386E-05	2.721420423768E-05	1.77707534021465E-07	2.72147844426114E-05	17
34	35	559.5	575.5	6.714	6.906	0.0031102913074695	-0.0102130525192479	1.49293982758536E-05	-4.90226520923898E-05	5.12455593300585E-05	17
35	35	575.5	575.5	6.906	6.906	0.000550957016306105	-0.0204631260203314	2.6445936782693E-06	-9.82230048975907E-05	9.82586004726063E-05	17
36	35	591.5	575.5	7.098	6.906	-0.000172190001516507	-0.0182675057658344	-8.26512007279234E-07	-8.76840276760049E-05	8.76879229517074E-05	17
37	35	607.5	575.5	7.29	6.906	-0.000895336995654361	-0.0160718839955128	-4.29761757914093E-06	-7.71450431784615E-05	7.72646568869831E-05	17
38	35	623.5	575.5	7.482	6.906	-0.00161848390689556	-0.0138762637410158	-7.7687227530987E-06	-6.66060659568757E-05	6.70575952108796E-05	17
39	35	639.5	575.5	7.674	6.906	-0.0023416309128758	-0.0116806427286065	-1.12398283818038E-05	-5.60670850973111E-05	5.71826177554117E-05	17
40	35	655.5	575.5	7.866	6.906	-0.00306196758022755	-0.00767012276507254	-1.46974443850922E-05	-3.68165892723482E-05	3.96418480535616E-05	17
41	35	671.5	575.5	8.058	6.906	-0.00378230386862318	-0.00365960355945087	-1.81550585693913E-05	-1.75660970853642E-05	2.52621043951304E-05	17
42	35	687.5	575.5	8.25	6.906	-0.004502640725453	0.000350872658335296	-2.16126754821744E-05	1.68418876000942E-06	2.16781971869693E-05	17
43	35	703.5	575.5	8.442	6.906	-0.00522297720332669	0.00436134882875194	-2.50702905759681E-05	2.09344743780093E-05	3.26614709871892E-05	17
44	35	719.5	575.5	8.634	6.906	-0.00289955930081002	0.00463142555418017	-1.39178846438881E-05	2.22308426600648E-05	2.62281886209691E-05	17
45	35	735.5	575.5	8.826	6.906	-0.000576141161445776	0.00490150190065227	-2.76547757493972E-06	2.35272091231309E-05	2.36891839315125E-05	17
46	35	751.5	575.5	9.018	6.906	-0.000288071646536991	0.0123133425707541	-1.38274390337756E-06	5.91040443396196E-05	5.91202168297956E-05	17
47	35	767.5	575.5	9.21	6.906	-2.07695604783018E-09	0.0211193582799751	-9.96938902958489E-12	0.000101372919743881	0.000101372919743881	17
48	35	783.5	575.5	9.402	6.906	-2.07695604783018E-09	0.0211193582799751	-9.96938902958489E-12	0.000101372919743881	0.000101372919743881	17
49	35	799.5	575.5	9.594	6.906	-2.07695604783018E-09	0.0211193582799751	-9.96938902958489E-12	0.000101372919743881	0.000101372919743881	17
50	35	815.5	575.5	9.786	6.906	-2.07695604783018E-09	0.0211193582799751	-9.96938902958489E-12	0.000101372919743881	0.000101372919743881	17
51	35	831.5	575.5	9.978	6.906	0.00351891420298974	3.95802205825172E-05	1.68907881743507E-05	1.89985058796083E-07	1.68918566023203E-05	17
52	35	847.5	575.5	10.17	6.906	0.00754117839581644	-0.00673240189523009	3.61976562999189E-05	-3.23155290971044E-05	4.85238471520227E-05	17
53	35	863.5	575.5	10.362	6.906	0.011563442209687	-0.0135043834840568	5.55045226064976E-05	-6.48210407234728E-05	8.53376783739125E-05	17
54	35	879.5	575.5	10.554	6.906	0.00359961063622904	-0.013983861511709	1.72781310538994E-05	-6.71225352562033E-05	6.93106669419359E-05	17
55	35	895.5	575.5	10.746	6.906	-0.00436422093722892	-0.0144633410551857	-2.09482604986988E-05	-6.94240370648913E-05	7.25156985783682E-05	17
56	35	911.5	575.5	10.938	6.906	-0.00346098052735518	-0.0121491628609268	-1.66127065313049E-05	-5.83159817324486E-05	6.06360927477565E-05	17
57	35	927.5	575.5	11.13	6.906	-0.00255773973852532	-0.00983498694040463	-1.22771507449215E-05	-4.72079373139422E-05	4.87782510536266E-05	17
58	35	943.5	575.5	11.322	6.906	-0.00165449894969546	-0.00752080950405798	-7.94159495853819E-06	-3.60998856194783E-05	3.69630987908873E-05	17
59	35	959.5	575.5	11.514	6.906	-0.00075125820823511	-0.0052066316887552	-3.60603939952853E-06	-2.4991832106025E-05	2.52506473613389E-05	17
60	35	975.5	575.5	11.706	6.906	-0.000198804125754274	-0.0106066143719848	-9.54259803620516E-07	-5.09117489855271E-05	5.09206912417548E-05	17
61	35	991.5	575.5	11.898	6.906	0.000353649933041803	-0.0160065974341705	1.69751967860066E-06	-7.68316676840186E-05	7.68504179049581E-05	17
62	35	1007.5	575.5	12.09	6.906	0.000906103991837881	-0.0214065812542685	4.34929916082183E-06	-0.000102751590020489	0.000102843598025978	17
63	35	1023.5	575.5	12.282	6.906	0.00145855807431872	-0.0268065650743665	7.00107875672984E-06	-0.000128671512356959	0.000128861837624586	17
64	35	1039.5	575.5	12.474	6.906	-0.00963845347238627	-0.0324725139459285	-4.62645766674541E-05	-0.000155868066940457	0.000162589253476278	17
65	35	1055.5	575.5	12.666	6.906	-0.0207354635980058	-0.0381384628174904	-9.95302252704278E-05	-0.000183064621523954	0.000208372074415193	17
66	35	1071.5	575.5	12.858	6.906	-0.0124527514344663	-0.0752244341128971	-5.97732068854384E-05	-0.000361077283741906	0.000365991312869312	17
67	35	1087.5	575.5	13.05	6.906	0.00690887797342536	-0.072315706347581	3.31626142724417E-05	-0.000347115390468389	0.000348695932418783	1
68	35	1103.5	575.5	13.242	6.906	-0.00952480907775074	-0.0544594816650109	-4.57190835732035E-05	-0.000261405511992052	0.000265373465709367	1
69	35	1119.5	575.5	13.434	6.906	-0.0174744097118188	-0.0551391349290498	-8.38771666167304E-05	-0.000264667847659439	0.000277640862742376	17
70	35	1135.5	575.5	13.626	6.906	0.0339418753962188	-0.0442717494782604	0.00016292100190185	-0.00021250439749565	0.000267771118337456	17
71	35	1151.5	575.5	13.818	6.906	0.0183423488427555	-0.0209918771866392	8.80432744452264E-05	-0.000100761010495868	0.000133807321964031	17
72	35	1167.5	575.5	14.01	6.906	0.00883409922136235	-0.00824350380483978	4.24036762625393E-05	-3.95688182632309E-05	5.79979580617011E-05	17
73	35	1183.5	575.5	14.202	6.906	-0.0236843834500178	-0.0334668402501848	-0.000113685040560085	-0.000160640833200887	0.000196798795063952	17
74	35	1199.5	575.5	14.394	6.906	-0.00765818034172601	-0.0244224808435926	-3.67592656402849E-05	-0.000117227908049244	0.000122856119245299	17
75	35	1215.5	575.5	14.586	6.906	0.00836802276656575	-0.0153781214370004	4.01665092795156E-05	-7.3814982897602E-05	8.40357076954475E-05	17
76	35	1231.5	575.5	14.778	6.906	0.00836802276656575	-0.0153781214370004	4.01665092795156E-05	-7.3814982897602E-05	8.40357076954475E-05	17
77	35	1247.5	575.5	14.97	6.906	0.00836802276656575	-0.0153781214370004	4.01665092795156E-05	-7.3814982897602E-05	8.40357076954475E-05	17
78	35	1263.5	575.5	15.162	6.906	0.00836802276656575	-0.0153781214370004	4.01665092795156E-05	-7.3814982897602E-05	8.40357076954475E-05	17
0	36	15.5	591.5	0.186	7.098	-0.00804090783882809	-0.0262700541497907	-3.85963576263748E-05	-0.000126096259918995	0.000131870942923685	17
1	36	31.5	591.5	0.378	7.098	-0.00804090783882809	-0.0262700541497907	-3.85963576263748E-05	-0.000126096259918995	0.000131870942923685	17
2	36	47.5	591.5	0.57	7.098	-0.00621419796213255	-0.00915644477572641	-2.98281502182363E-05	-4.39509349234868E-05	5.31168826842299E-05	17
3	36	63.5	591.5	0.762	7.098	-0.0043874877064809	0.00795716459833784	-2.10599409911083E-05	3.81943900720216E-05	4.36157373836865E-05	17
4	36	79.5	591.5	0.954	7.098	-0.0045409372736079	-0.00300129708345291	-2.17964989133179E-05	-1.4406226000574E-05	2.6127125989245E-05	17
5	36	95.5	591.5	1.146	7.098	-0.00384894557707109	-0.0371424266631948	-1.84749387699412E-05	-0.000178283647983335	0.000179238339929823	17
6	36	111.5	591.5	1.338	7.098	-0.0017784666776303	-0.0408478960404561	-8.53664005262544E-06	-0.000196069900994189	0.000196255650362631	17
7	36	127.5	591.5	1.53	7.098	0.011296289509725	-0.0366284560489779	5.42221896466799E-05	-0.000175816589035094	0.000183987822504685	1
8	36	143.5	591.5	1.722	7.098	-0.00257399695631951	-0.0142366070576827	-1.23551853903336E-05	-6.8335713876877E-05	6.94436490767292E-05	0
9	36	159.5	591.5	1.914	7.098	-0.0443448698206339	-0.0334665158637411	-0.000212855375139043	-0.000160639276145957	0.000266669060384364	0
10	36	175.5	591.5	2.106	7.098	0.00131555689601252	-0.0169998520505033	6.31467310086009E-06	-8.15992898424156E-05	8.18432599494746E-05	0
11	36	191.5	591.5	2.298	7.098	0.0287942202703562	0.0192381639863015	0.00013821225729771	9.23431871342473E-05	0.00016622241809527	0
12	36	207.5	591.5	2.49	7.098	0.0364209699910134	-0.00323705611056842	0.000174820655956864	-1.55378693307284E-05	0.000175509792127183	1
13	36	223.5	591.5	2.682	7.098	0.0356363610383899	-0.00387336929937495	0.000171054532984272	-1.85921726369997E-05	0.000172061971794558	1
14	36	239.5	591.5	2.874	7.098	0.0706872500207586	0.0211128614561555	0.000339298800099641	0.000101341734989546	0.000354109902431078	1
15	36	255.5	591.5	3.066	7.098	0.054617607163385	0.0107175054819419	0.000262164514384248	5.14440263133212E-05	0.00026716421999522	17
16	36	271.5	591.5	3.258	7.098	0.0440442103169205	0.0086503179219989	0.000211412209521219	4.15215260255947E-05	0.000215451060471138	17
17	36	287.5	591.5	3.45	7.098	0.0345154118501038	0.00557416569790803	0.000165673976880498	2.67559953499585E-05	0.000167820588434694	1
18	36	303.5	591.5	3.642	7.098	-0.00273052641830418	0.00640847569412763	-1.31065268078601E-05	3.07606833318126E-05	3.34365172230185E-05	17
19	36	319.5	591.5	3.834	7.098	-0.00760575630920357	0.00197415412609795	-3.65076302841771E-05	9.47593980527017E-06	3.77173766871355E-05	1
20	36	335.5	591.5	4.026	7.098	-0.00139978387399727	0.000699903021465313	-6.71896259518689E-06	3.3595345030335E-06	7.51205234490503E-06	1
21	36	351.5	591.5	4.218	7.098	-0.00401414657365725	-0.000321221425754932	-1.92679035535548E-05	-1.54186284362368E-06	1.93294968475032E-05	17
22	36	367.5	591.5	4.41	7.098	-0.000331982524433746	0.00245460663942746	-1.59351611728198E-06	1.17821118692518E-05	1.18893840763768E-05	17
23	36	383.5	591.5	4.602	7.098	0.00175340763538164	0.00409993996678774	8.41635664983187E-06	1.96797118405811E-05	2.14038808954236E-05	17
24	36	399.5	591.5	4.794	7.098	0.0107291649934875	0.0075704754938973	5.14999919687398E-05	3.6338282370707E-05	6.30295164064702E-05	17
25	36	415.5	591.5	4.986	7.098	0.0178174317018905	-0.011586410740468	8.55236721690744E-05	-5.56147715542465E-05	0.000102016181639553	17
26	36	431.5	591.5	5.178	7.098	-0.0148618801176781	0.0304537934425753	-7.13370245648548E-05	0.000146178208524361	0.000162656200992026	17
27	36	447.5	591.5	5.37	7.098	0.00939883117704691	0.0303179846620575	4.51143896498252E-05	0.000145526326377876	0.000152358852130476	17
28	36	463.5	591.5	5.562	7.098	7.02406954937914E-09	-5.90598917608471E-11	3.37155338370199E-11	-2.83487480452066E-13	3.37167256278958E-11	1
29	36	479.5	591.5	5.754	7.098	0.00124272474977261	0.0392975531819199	5.96507879890851E-06	0.000188628255273215	0.000188722549931095	1
30	36	495.5	591.5	5.946	7.098	-0.000241816261829323	0.0351578334327011	-1.16071805678075E-06	0.000168757600476965	0.000168761592150437	1
31	36	511.5	591.5	6.138	7.098	0.00327794168697437	0.0116348739235643	1.5734120097477E-05	5.58473948331084E-05	5.80214964033756E-05	1
32	36	527.5	591.5	6.33	7.098	0.0025557532505142	0.00827522702214386	1.22676156024681E-05	3.97210897062905E-05	4.15723388808604E-05	17
33	36	543.5	591.5	6.522	7.098	0.00380786029078687	0.00491633575923818	1.8277729395777E-05	2.35984116443433E-05	2.9848960182913E-05	17
34	36	559.5	591.5	6.714	7.098	0.000764884570495875	-0.00605768908220246	3.6714459383802E-06	-2.90769075945718E-05	2.93077817403794E-05	17
35	36	575.5	591.5	6.906	7.098	-0.00227809133927318	-0.0170317131657309	-1.09348384285113E-05	-8.17522231955081E-05	8.24802806061293E-05	17
36	36	591.5	591.5	7.098	7.098	-0.00228131815068385	-0.0153313385453657	-1.09503271232825E-05	-7.35904250177555E-05	7.44006741797464E-05	17
37	36	607.5	591.5	7.29	7.098	-0.00228454477261645	-0.0136309608933516	-1.0965814908559E-05	-6.54286122880876E-05	6.63411817994951E-05	17
38	36	623.5	591.5	7.482	7.098	-0.00228777158402712	-0.0119305855150742	-1.09813036033302E-05	-5.72668104723562E-05	5.83101758744155E-05	17
39	36	639.5	591.5	7.674	7.098	-0.00229099820595972	-0.0102302086209723	-1.09967913886067E-05	-4.91050013806671E-05	5.0321273646837E-05	17
40	36	655.5	591.5	7.866	7.098	-0.00667544024205805	-0.000488257588434256	-3.20421131618787E-05	-2.34363642448443E-06	3.21277084083009E-05	17
41	36	671.5	591.5	8.058	7.098	-0.0110598815202441	0.00925369325462573	-5.30874312971719E-05	4.44177276222035E-05	6.92185660704713E-05	17
42	36	687.5	591.5	8.25	7.098	-0.00865161761491133	0.00755221359819795	-4.15277645515744E-05	3.62506252713501E-05	5.51240697083846E-05	17
43	36	703.5	591.5	8.442	7.098	-0.00624335219375401	0.00585073356281403	-2.99680905300193E-05	2.80835211015074E-05	4.10703129702494E-05	17
44	36	719.5	591.5	8.634	7.098	-0.00457145574728202	0.0052410795584971	-2.19429875869537E-05	2.51571818807861E-05	3.33823082548849E-05	17
45	36	735.5	591.5	8.826	7.098	-0.00289955930081002	0.00463142555418017	-1.39178846438881E-05	2.22308426600648E-05	2.62281886209691E-05	17
46	36	751.5	591.5	9.018	7.098	-0.000592291560982024	0.00554741101647475	-2.84299949271372E-06	2.66275728790788E-05	2.67789149060641E-05	17
47	36	767.5	591.5	9.21	7.098	-0.000592291560982024	0.00554741101647475	-2.84299949271372E-06	2.66275728790788E-05	2.67789149060641E-05	17
48	36	783.5	591.5	9.402	7.098	-0.000592291560982024	0.00554741101647475	-2.84299949271372E-06	2.66275728790788E-05	2.67789149060641E-05	17
49	36	799.5	591.5	9.594	7.098	-0.000592291560982024	0.00554741101647475	-2.84299949271372E-06	2.66275728790788E-05	2.67789149060641E-05	17
50	36	815.5	591.5	9.786	7.098	0.00232691396225467	0.00384517344779548	1.11691870188224E-05	1.84568325494183E-05	2.15732567411297E-05	17
51	36	831.5	591.5	9.978	7.098	0.00290264987749348	0.000219393427869363	1.39327194119687E-05	1.05308845377294E-06	1.39724609680657E-05	17
52	36	847.5	591.5	10.17	7.098	0.00440471997838661	-0.00685548305530877	2.11426558962557E-05	-3.29063186654821E-05	3.91131398185026E-05	17
53	36	863.5	591.5	10.362	7.098	0.00590678988980168	-0.0139303589700527	2.83525914710481E-05	-6.6865723056253E-05	7.2628467992652E-05	17
54	36	879.5	591.5	10.554	7.098	0.00127866371713026	-0.014618656981232	6.13758584222524E-06	-7.01695535099134E-05	7.0437463041703E-05	17
55	36	895.5	591.5	10.746	7.098	-0.00334946245554117	-0.0153069534765867	-1.60774197865976E-05	-7.34733766876161E-05	7.52118375581584E-05	17
56	36	911.5	591.5	10.938	7.098	-0.000660635919302876	-0.0149981845728083	-3.17105241265381E-06	-7.19912859494798E-05	7.20610909302903E-05	17
57	36	927.5	591.5	11.13	7.098	0.00202819061693541	-0.0146894141532054	9.73531496128999E-06	-7.05091879353859E-05	7.11781001481711E-05	17
58	36	943.5	591.5	11.322	7.098	0.00471701734265177	-0.0143806437336025	2.26416832447285E-05	-6.90270899212919E-05	7.26456121397345E-05	17
59	36	959.5	591.5	11.514	7.098	0.00740584406836812	-0.0140718733139996	3.5548051528167E-05	-6.7544991907198E-05	7.63281723821071E-05	17
60	36	975.5	591.5	11.706	7.098	0.00735695721232332	-0.0217292275313715	3.5313394619152E-05	-0.000104300292150583	0.000110116242136321	17
61	36	991.5	591.5	11.898	7.098	0.00730807111419078	-0.0293865832645679	3.50787413481157E-05	-0.000141055599669926	0.000145351987577778	17
62	36	1007.5	591.5	12.09	7.098	0.00725918425814598	-0.0370439374819398	3.48440844391007E-05	-0.000177810899913311	0.000181192787793501	17
63	36	1023.5	591.5	12.282	7.098	0.00721029816001343	-0.0447012947309607	3.46094311680645E-05	-0.000214566214708611	0.000217339534415989	17
64	36	1039.5	591.5	12.474	7.098	-0.00859203055370017	-0.0481626557302661	-4.12417466577608E-05	-0.000231180747505277	0.000234830619137458	17
65	36	1055.5	591.5	12.666	7.098	-0.0243943562357648	-0.0516240167295715	-0.000117092909931671	-0.000247795280301943	0.000274067966928251	17
66	36	1071.5	591.5	12.858	7.098	-0.044663465814665	-0.1167420487036	-0.000214384635910392	-0.000560361833777279	0.000599971796727701	17
67	36	1087.5	591.5	13.05	7.098	0.00338649783770961	-0.118772271283281	1.62551896210061E-05	-0.00057010690215975	0.000570338593363453	1
68	36	1103.5	591.5	13.242	7.098	-0.0275703653092781	-0.111381425540458	-0.000132337753484535	-0.000534630842594197	0.000550766210701342	16
69	36	1119.5	591.5	13.434	7.098	0.0115391018577308	-0.111975156566283	5.53876889171079E-05	-0.00053748075151816	0.000540327080883519	1
70	36	1135.5	591.5	13.626	7.098	0.0191790968528949	-0.0950933826970868	9.20596648938954E-05	-0.000456448236946017	0.000465639318476762	17
71	36	1151.5	591.5	13.818	7.098	0.0236378345006314	-0.0273658352617295	0.000113461605603031	-0.000131356009256302	0.000173574010478986	17
72	36	1167.5	591.5	14.01	7.098	0.0118700753167407	0.0044445740362183	5.69763615203556E-05	2.13339553738479E-05	6.08394890181664E-05	17
73	36	1183.5	591.5	14.202	7.098	-0.00691147533871117	-0.00336597660558861	-3.31750816258136E-05	-1.61566877068253E-05	3.69001978116009E-05	17
74	36	1199.5	591.5	14.394	7.098	0.00634861521575658	-0.0102220784962507	3.04733530356316E-05	-4.90659767820034E-05	5.77589414965885E-05	17
75	36	1215.5	591.5	14.586	7.098	-5.28401613552239E-09	7.48599948667781E-10	-2.53632774505075E-11	3.59327975360535E-12	2.56165474336237E-11	17
76	36	1231.5	591.5	14.778	7.098	-0.0163854777686841	-0.00801115068801058	-7.86502932896838E-05	-3.84535233024508E-05	8.7547370542612E-05	17
77	36	1247.5	591.5	14.97	7.098	0.00582736561227648	0.00362609966941818	2.79713549389271E-05	1.74052784132073E-05	3.29445050617049E-05	17
78	36	1263.5	591.5	15.162	7.098	0.00582736561227648	0.00362609966941818	2.79713549389271E-05	1.74052784132073E-05	3.29445050617049E-05	17
0	37	15.5	607.5	0.186	7.29	-0.0114903241410502	-0.0358811757905642	-5.51535558770411E-05	-0.000172229643794708	0.000180845140735199	17
1	37	31.5	607.5	0.378	7.29	-0.0114903241410502	-0.0358811757905642	-5.51535558770411E-05	-0.000172229643794708	0.000180845140735199	17
2	37	47.5	607.5	0.57	7.29	-0.00828569454824901	-0.0141283574824532	-3.97713338315953E-05	-6.78161159157753E-05	7.8617965966095E-05	17
3	37	63.5	607.5	0.762	7.29	-0.00508106419753555	0.00762445855192103	-2.43891081481706E-05	3.65974010492209E-05	4.39795220508441E-05	17
4	37	79.5	607.5	0.954	7.29	-0.00469438646177878	-0.0139597583862875	-2.25330550165381E-05	-6.70068402541801E-05	7.06940959997902E-05	17
5	37	95.5	607.5	1.146	7.29	-0.00430770834706588	-0.0355439775982328	-2.06770000659162E-05	-0.000170611092471518	0.000171859486808412	17
6	37	111.5	607.5	1.338	7.29	0.00769003918321687	-0.0346733577316627	3.6912188079441E-05	-0.000166432117111981	0.000170476271765862	17
7	37	127.5	607.5	1.53	7.29	-0.0112012973355983	-0.0684425322106108	-5.37662272108719E-05	-0.000328524154610932	0.000332894769185877	17
8	37	143.5	607.5	1.722	7.29	-0.032329135137843	-0.0567764194177774	-0.000155179848661646	-0.000272526813205332	0.0003136106652308	0
9	37	159.5	607.5	1.914	7.29	-0.02706894823253	-0.117433058524815	-0.000129930951516144	-0.000563678680919111	0.00057845977170811	16
10	37	175.5	607.5	2.106	7.29	-0.0109727837601289	-0.124667773585922	-5.26693620486185E-05	-0.000598405313212425	0.000600718720017504	16
